interaction_id,taskid,userid,completion
4769,42,80,1
4770,43,80,1
4771,44,80,0
4772,47,80,0
4773,48,80,1
4774,50,80,1
4775,51,80,0
4776,54,80,0
4777,55,80,0
4778,56,80,0
4779,60,80,1
4780,62,80,1
4781,65,80,1
4782,66,80,1
4783,68,80,0
4784,69,80,0
4785,71,80,0
4786,73,80,1
4787,74,80,1
4788,75,80,0
4789,76,80,0
4790,80,80,1
4791,81,80,1
4792,82,80,1
4793,84,80,0
4794,85,80,1
4795,86,80,0
4796,87,80,0
4797,88,80,1
4798,89,80,0
4799,90,80,0
4800,91,80,0
4801,92,80,0
4802,94,80,0
4803,95,80,1
4804,96,80,0
4805,97,80,1
4806,0,81,1
4807,1,81,0
4808,7,81,1
4809,12,81,1
4810,13,81,0
4811,14,81,1
4812,15,81,1
4813,17,81,0
4814,20,81,1
4815,21,81,0
4816,27,81,0
4817,28,81,0
4818,29,81,1
4819,33,81,0
4820,35,81,1
4821,38,81,0
4822,39,81,0
4823,42,81,1
4824,43,81,0
4825,44,81,1
4826,45,81,0
4827,46,81,0
4828,47,81,0
4829,51,81,0
4830,52,81,0
4831,54,81,0
4832,55,81,0
4833,59,81,0
4834,60,81,0
4835,61,81,0
4836,62,81,1
4837,64,81,0
4838,65,81,1
4839,66,81,0
4840,67,81,1
4841,68,81,0
4842,70,81,0
4843,71,81,0
4844,72,81,1
4845,73,81,0
4846,74,81,1
4847,76,81,0
4848,77,81,0
4849,81,81,0
4850,82,81,1
4851,83,81,0
4852,84,81,0
4853,86,81,0
4854,87,81,0
4855,91,81,0
4856,93,81,0
4857,95,81,1
4858,97,81,0
4859,1,82,1
4860,2,82,1
4861,4,82,1
4862,9,82,1
4863,10,82,0
4864,11,82,0
4865,12,82,1
4866,14,82,0
4867,15,82,0
4868,17,82,0
4869,18,82,0
4870,21,82,0
4871,22,82,0
4872,23,82,1
4873,25,82,0
4874,26,82,1
4875,27,82,0
4876,28,82,0
4877,30,82,1
4878,33,82,0
4879,34,82,0
4880,35,82,0
4881,36,82,1
4882,38,82,0
4883,39,82,1
4884,42,82,0
4885,43,82,0
4886,45,82,0
4887,47,82,0
4888,48,82,1
4889,49,82,1
4890,50,82,0
4891,51,82,1
4892,52,82,1
4893,54,82,0
4894,58,82,1
4895,59,82,1
4896,61,82,1
4897,62,82,0
4898,63,82,0
4899,64,82,1
4900,65,82,0
4901,67,82,1
4902,69,82,0
4903,70,82,1
4904,71,82,1
4905,73,82,0
4906,76,82,1
4907,81,82,0
4908,82,82,0
4909,83,82,0
4910,84,82,1
4911,85,82,0
4912,86,82,1
4913,89,82,1
4914,90,82,0
4915,91,82,0
4916,92,82,1
4917,93,82,0
4918,3,83,0
4919,4,83,1
4920,7,83,0
4921,8,83,0
4922,9,83,1
4923,11,83,1
4924,12,83,0
4925,13,83,0
4926,17,83,0
4927,20,83,0
4928,21,83,0
4929,22,83,0
4930,23,83,1
4931,24,83,1
4932,26,83,0
4933,33,83,1
4934,34,83,1
4935,35,83,1
4936,38,83,0
4937,40,83,0
4938,41,83,0
4939,42,83,1
4940,43,83,1
4941,45,83,1
4942,47,83,1
4943,48,83,0
4944,49,83,0
4945,50,83,1
4946,52,83,1
4947,58,83,0
4948,60,83,1
4949,61,83,1
4950,62,83,1
4951,63,83,0
4952,67,83,1
4953,68,83,0
4954,73,83,0
4955,74,83,0
4956,77,83,0
4957,78,83,0
4958,80,83,0
4959,82,83,0
4960,83,83,0
4961,86,83,0
4962,87,83,1
4963,88,83,0
4964,89,83,0
4965,90,83,0
4966,91,83,0
4967,92,83,0
4968,93,83,0
4969,94,83,1
4970,95,83,1
4971,96,83,1
4972,0,84,0
4973,1,84,1
4974,3,84,1
4975,4,84,0
4976,7,84,0
4977,8,84,0
4978,9,84,1
4979,11,84,0
4980,12,84,1
4981,13,84,0
4982,15,84,0
4983,16,84,0
4984,18,84,1
4985,19,84,0
4986,20,84,0
4987,21,84,0
4988,22,84,1
4989,26,84,0
4990,28,84,0
4991,30,84,1
4992,31,84,0
4993,32,84,0
4994,33,84,0
4995,35,84,1
4996,36,84,0
4997,37,84,0
4998,39,84,0
4999,42,84,0
5000,43,84,0
5001,45,84,0
5002,46,84,0
5003,48,84,0
5004,49,84,0
5005,50,84,1
5006,51,84,0
5007,53,84,1
5008,54,84,0
5009,57,84,0
5010,59,84,0
5011,60,84,0
5012,61,84,1
5013,62,84,0
5014,64,84,0
5015,65,84,1
5016,66,84,0
5017,67,84,1
5018,68,84,1
5019,70,84,1
5020,74,84,0
5021,75,84,1
5022,77,84,0
5023,78,84,0
5024,79,84,0
5025,80,84,0
5026,81,84,1
5027,83,84,1
5028,84,84,0
5029,86,84,1
5030,89,84,1
5031,90,84,1
5032,92,84,1
5033,93,84,1
5034,95,84,1
5035,97,84,1
5036,2,85,0
5037,3,85,0
5038,7,85,1
5039,8,85,1
5040,10,85,0
5041,12,85,0
5042,13,85,0
5043,14,85,0
5044,15,85,0
5045,16,85,0
5046,20,85,0
5047,23,85,1
5048,24,85,1
5049,25,85,1
5050,26,85,0
5051,30,85,0
5052,32,85,0
5053,33,85,0
5054,34,85,0
5055,37,85,0
5056,38,85,0
5057,39,85,1
5058,41,85,0
5059,42,85,0
5060,43,85,0
5061,44,85,1
5062,45,85,1
5063,47,85,0
5064,50,85,1
5065,51,85,1
5066,52,85,1
5067,54,85,1
5068,56,85,0
5069,58,85,1
5070,60,85,0
5071,63,85,0
5072,66,85,0
5073,68,85,1
5074,69,85,0
5075,70,85,1
5076,72,85,0
5077,74,85,0
5078,78,85,0
5079,79,85,0
5080,80,85,0
5081,82,85,0
5082,83,85,0
5083,84,85,0
5084,85,85,0
5085,86,85,1
5086,88,85,0
5087,89,85,0
5088,90,85,0
5089,91,85,1
5090,94,85,1
5091,95,85,1
5092,97,85,1
5093,0,86,0
5094,2,86,1
5095,3,86,0
5096,4,86,1
5097,5,86,1
5098,8,86,1
5099,9,86,0
5100,10,86,0
5101,11,86,1
5102,12,86,0
5103,14,86,0
5104,15,86,0
5105,16,86,0
5106,18,86,1
5107,21,86,0
5108,25,86,1
5109,26,86,0
5110,27,86,0
5111,30,86,0
5112,32,86,0
5113,33,86,0
5114,34,86,1
5115,35,86,0
5116,37,86,0
5117,38,86,1
5118,39,86,0
5119,40,86,1
5120,42,86,0
5121,44,86,1
5122,45,86,1
5123,47,86,0
5124,48,86,1
5125,49,86,0
5126,50,86,1
5127,51,86,1
5128,52,86,1
5129,55,86,1
5130,56,86,0
5131,58,86,0
5132,59,86,1
5133,60,86,1
5134,62,86,0
5135,63,86,0
5136,64,86,1
5137,65,86,0
5138,66,86,0
5139,68,86,0
5140,69,86,0
5141,70,86,0
5142,74,86,0
5143,75,86,0
5144,76,86,0
5145,77,86,0
5146,78,86,0
5147,79,86,0
5148,80,86,0
5149,81,86,1
5150,86,86,1
5151,87,86,1
5152,88,86,0
5153,90,86,0
5154,91,86,0
5155,92,86,0
5156,93,86,0
5157,94,86,1
5158,95,86,0
5159,97,86,0
5160,2,87,0
5161,3,87,1
5162,7,87,1
5163,8,87,0
5164,10,87,1
5165,11,87,0
5166,12,87,1
5167,13,87,0
5168,14,87,1
5169,15,87,1
5170,17,87,0
5171,18,87,0
5172,19,87,1
5173,22,87,0
5174,24,87,0
5175,25,87,1
5176,26,87,0
5177,27,87,0
5178,28,87,0
5179,29,87,1
5180,31,87,0
5181,33,87,0
5182,34,87,1
5183,35,87,0
5184,38,87,1
5185,39,87,0
5186,43,87,1
5187,45,87,0
5188,46,87,0
5189,47,87,0
5190,48,87,1
5191,50,87,0
5192,51,87,1
5193,52,87,0
5194,53,87,1
5195,54,87,0
5196,55,87,1
5197,56,87,1
5198,57,87,0
5199,58,87,1
5200,59,87,0
5201,60,87,0
5202,61,87,0
5203,63,87,1
5204,64,87,0
5205,68,87,0
5206,69,87,0
5207,70,87,0
5208,71,87,0
5209,72,87,1
5210,73,87,0
5211,74,87,1
5212,75,87,0
5213,76,87,0
5214,86,87,0
5215,87,87,1
5216,89,87,0
5217,90,87,0
5218,91,87,0
5219,93,87,0
5220,95,87,1
5221,96,87,0
5222,97,87,1
5223,0,88,1
5224,1,88,0
5225,2,88,0
5226,3,88,0
5227,4,88,0
5228,5,88,1
5229,6,88,0
5230,7,88,0
5231,8,88,1
5232,11,88,0
5233,12,88,1
5234,14,88,0
5235,15,88,0
5236,16,88,1
5237,17,88,0
5238,18,88,0
5239,21,88,0
5240,22,88,1
5241,24,88,1
5242,26,88,0
5243,27,88,1
5244,30,88,0
5245,32,88,0
5246,33,88,0
5247,34,88,1
5248,36,88,0
5249,37,88,1
5250,39,88,1
5251,40,88,0
5252,41,88,0
5253,42,88,0
5254,44,88,1
5255,45,88,1
5256,46,88,1
5257,47,88,0
5258,49,88,0
5259,51,88,0
5260,52,88,1
5261,55,88,1
5262,57,88,1
5263,58,88,1
5264,59,88,0
5265,60,88,0
5266,61,88,0
5267,62,88,0
5268,63,88,1
5269,66,88,0
5270,69,88,0
5271,70,88,0
5272,71,88,1
5273,72,88,0
5274,74,88,0
5275,76,88,0
5276,78,88,0
5277,80,88,1
5278,83,88,0
5279,84,88,0
5280,88,88,0
5281,90,88,0
5282,91,88,0
5283,92,88,1
5284,94,88,1
5285,96,88,1
5286,97,88,0
5287,0,89,1
5288,3,89,0
5289,4,89,0
5290,5,89,0
5291,8,89,0
5292,9,89,1
5293,12,89,0
5294,13,89,1
5295,15,89,0
5296,16,89,0
5297,17,89,1
5298,18,89,1
5299,19,89,1
5300,20,89,0
5301,21,89,1
5302,25,89,0
5303,29,89,0
5304,33,89,1
5305,38,89,0
5306,40,89,1
5307,41,89,1
5308,45,89,1
5309,48,89,0
5310,50,89,0
5311,51,89,1
5312,52,89,0
5313,53,89,1
5314,54,89,0
5315,55,89,0
5316,56,89,0
5317,57,89,0
5318,58,89,0
5319,59,89,1
5320,61,89,1
5321,62,89,1
5322,67,89,1
5323,69,89,1
5324,74,89,0
5325,75,89,0
5326,76,89,1
5327,77,89,0
5328,80,89,0
5329,81,89,0
5330,82,89,0
5331,83,89,1
5332,84,89,0
5333,85,89,0
5334,88,89,0
5335,89,89,1
5336,91,89,0
5337,92,89,0
5338,93,89,0
5339,96,89,1
5340,2,90,1
5341,5,90,0
5342,6,90,0
5343,7,90,1
5344,8,90,0
5345,9,90,1
5346,11,90,0
5347,13,90,1
5348,14,90,0
5349,16,90,1
5350,17,90,1
5351,18,90,0
5352,21,90,1
5353,23,90,1
5354,24,90,1
5355,27,90,1
5356,28,90,1
5357,29,90,0
5358,32,90,0
5359,35,90,0
5360,36,90,0
5361,38,90,0
5362,39,90,1
5363,41,90,0
5364,43,90,0
5365,44,90,1
5366,45,90,1
5367,46,90,1
5368,53,90,0
5369,54,90,0
5370,56,90,0
5371,57,90,0
5372,61,90,0
5373,64,90,0
5374,65,90,0
5375,66,90,0
5376,67,90,1
5377,68,90,1
5378,69,90,1
5379,70,90,0
5380,72,90,1
5381,73,90,0
5382,74,90,0
5383,75,90,1
5384,76,90,0
5385,78,90,0
5386,80,90,0
5387,82,90,0
5388,83,90,0
5389,84,90,1
5390,85,90,0
5391,86,90,1
5392,88,90,0
5393,89,90,0
5394,93,90,0
5395,95,90,0
5396,97,90,0
5397,0,91,1
5398,1,91,1
5399,2,91,1
5400,4,91,1
5401,6,91,0
5402,7,91,0
5403,11,91,0
5404,12,91,1
5405,13,91,0
5406,16,91,1
5407,19,91,1
5408,20,91,0
5409,21,91,0
5410,22,91,0
5411,26,91,1
5412,27,91,0
5413,29,91,1
5414,30,91,1
5415,32,91,1
5416,33,91,0
5417,36,91,0
5418,40,91,0
5419,41,91,1
5420,42,91,0
5421,43,91,0
5422,46,91,1
5423,48,91,0
5424,51,91,1
5425,54,91,0
5426,58,91,0
5427,59,91,0
5428,60,91,0
5429,61,91,1
5430,63,91,0
5431,64,91,1
5432,66,91,1
5433,67,91,0
5434,68,91,0
5435,69,91,0
5436,70,91,0
5437,71,91,0
5438,72,91,1
5439,73,91,0
5440,74,91,0
5441,76,91,0
5442,80,91,1
5443,81,91,0
5444,82,91,1
5445,83,91,0
5446,84,91,0
5447,85,91,1
5448,86,91,0
5449,87,91,0
5450,89,91,0
5451,90,91,0
5452,91,91,1
5453,93,91,1
5454,95,91,1
5455,1,92,1
5456,5,92,0
5457,6,92,1
5458,7,92,1
5459,8,92,1
5460,9,92,0
5461,10,92,0
5462,11,92,0
5463,12,92,1
5464,14,92,0
5465,15,92,0
5466,16,92,0
5467,17,92,1
5468,18,92,0
5469,19,92,1
5470,21,92,1
5471,22,92,1
5472,23,92,1
5473,25,92,0
5474,26,92,0
5475,27,92,0
5476,28,92,0
5477,29,92,1
5478,30,92,0
5479,32,92,0
5480,33,92,1
5481,35,92,1
5482,36,92,0
5483,38,92,0
5484,39,92,1
5485,44,92,0
5486,46,92,0
5487,47,92,1
5488,48,92,0
5489,51,92,1
5490,52,92,0
5491,53,92,0
5492,55,92,0
5493,57,92,1
5494,59,92,0
5495,60,92,0
5496,61,92,1
5497,62,92,1
5498,63,92,0
5499,66,92,1
5500,67,92,0
5501,68,92,0
5502,71,92,0
5503,72,92,0
5504,73,92,0
5505,76,92,1
5506,77,92,0
5507,78,92,0
5508,80,92,0
5509,85,92,0
5510,88,92,1
5511,90,92,1
5512,94,92,0
5513,95,92,0
5514,97,92,1
5515,2,93,0
5516,3,93,1
5517,4,93,0
5518,5,93,0
5519,7,93,0
5520,9,93,1
5521,12,93,0
5522,14,93,1
5523,15,93,1
5524,16,93,0
5525,18,93,0
5526,19,93,1
5527,20,93,1
5528,22,93,1
5529,23,93,0
5530,24,93,1
5531,25,93,0
5532,27,93,0
5533,28,93,0
5534,30,93,0
5535,32,93,1
5536,35,93,0
5537,36,93,1
5538,38,93,0
5539,39,93,1
5540,40,93,0
5541,41,93,0
5542,43,93,0
5543,46,93,0
5544,50,93,1
5545,51,93,0
5546,53,93,0
5547,54,93,1
5548,55,93,0
5549,56,93,0
5550,57,93,0
5551,58,93,0
5552,61,93,1
5553,63,93,0
5554,65,93,0
5555,66,93,1
5556,67,93,0
5557,69,93,0
5558,70,93,1
5559,72,93,1
5560,74,93,0
5561,75,93,0
5562,76,93,0
5563,77,93,0
5564,78,93,0
5565,80,93,0
5566,84,93,0
5567,85,93,0
5568,86,93,1
5569,89,93,1
5570,90,93,1
5571,91,93,1
5572,93,93,1
5573,0,94,0
5574,3,94,0
5575,4,94,0
5576,5,94,0
5577,6,94,0
5578,8,94,0
5579,10,94,0
5580,11,94,0
5581,12,94,0
5582,13,94,1
5583,14,94,0
5584,18,94,1
5585,19,94,0
5586,20,94,0
5587,24,94,1
5588,25,94,1
5589,26,94,0
5590,27,94,1
5591,34,94,1
5592,37,94,0
5593,38,94,0
5594,40,94,0
5595,42,94,0
5596,44,94,1
5597,45,94,1
5598,47,94,0
5599,48,94,0
5600,49,94,0
5601,50,94,0
5602,51,94,1
5603,52,94,0
5604,53,94,0
5605,54,94,0
5606,56,94,0
5607,58,94,0
5608,59,94,1
5609,60,94,0
5610,61,94,0
5611,64,94,0
5612,65,94,0
5613,66,94,0
5614,67,94,0
5615,70,94,0
5616,71,94,1
5617,72,94,1
5618,74,94,1
5619,76,94,1
5620,77,94,1
5621,78,94,0
5622,80,94,0
5623,82,94,0
5624,83,94,0
5625,87,94,1
5626,89,94,0
5627,90,94,0
5628,91,94,0
5629,94,94,1
5630,95,94,0
5631,0,95,0
5632,2,95,1
5633,3,95,0
5634,4,95,1
5635,5,95,0
5636,7,95,1
5637,8,95,1
5638,14,95,0
5639,15,95,0
5640,16,95,0
5641,17,95,0
5642,18,95,1
5643,20,95,0
5644,22,95,0
5645,23,95,1
5646,24,95,1
5647,27,95,0
5648,29,95,0
5649,30,95,0
5650,31,95,1
5651,33,95,0
5652,35,95,0
5653,36,95,0
5654,37,95,1
5655,38,95,0
5656,39,95,1
5657,40,95,1
5658,41,95,0
5659,42,95,0
5660,44,95,1
5661,47,95,0
5662,48,95,1
5663,49,95,1
5664,50,95,0
5665,52,95,1
5666,53,95,0
5667,55,95,0
5668,57,95,0
5669,58,95,1
5670,59,95,1
5671,60,95,0
5672,63,95,0
5673,64,95,1
5674,66,95,1
5675,67,95,0
5676,68,95,0
5677,73,95,0
5678,76,95,0
5679,78,95,0
5680,79,95,1
5681,80,95,0
5682,82,95,0
5683,85,95,0
5684,86,95,1
5685,87,95,0
5686,88,95,0
5687,89,95,0
5688,90,95,0
5689,92,95,0
5690,93,95,0
5691,94,95,1
5692,96,95,1
5693,97,95,0
5694,1,96,1
5695,2,96,0
5696,3,96,0
5697,4,96,0
5698,11,96,0
5699,12,96,1
5700,13,96,0
5701,16,96,1
5702,18,96,1
5703,19,96,1
5704,20,96,0
5705,22,96,0
5706,23,96,0
5707,24,96,0
5708,26,96,1
5709,27,96,0
5710,31,96,0
5711,32,96,1
5712,33,96,0
5713,35,96,0
5714,36,96,0
5715,37,96,1
5716,38,96,1
5717,40,96,0
5718,41,96,1
5719,43,96,0
5720,44,96,1
5721,45,96,0
5722,47,96,0
5723,48,96,0
5724,51,96,0
5725,53,96,1
5726,56,96,1
5727,57,96,0
5728,59,96,0
5729,60,96,0
5730,61,96,0
5731,64,96,0
5732,65,96,0
5733,66,96,1
5734,68,96,0
5735,71,96,0
5736,72,96,1
5737,74,96,1
5738,75,96,0
5739,78,96,0
5740,79,96,1
5741,82,96,0
5742,83,96,0
5743,84,96,0
5744,87,96,0
5745,89,96,0
5746,90,96,0
5747,91,96,0
5748,93,96,0
5749,96,96,0
5750,97,96,1
5751,2,97,0
5752,3,97,0
5753,5,97,1
5754,6,97,1
5755,7,97,0
5756,10,97,0
5757,15,97,0
5758,16,97,0
5759,18,97,0
5760,22,97,1
5761,24,97,1
5762,25,97,0
5763,26,97,0
5764,27,97,0
5765,28,97,1
5766,31,97,0
5767,33,97,1
5768,34,97,0
5769,35,97,1
5770,37,97,0
5771,40,97,1
5772,41,97,1
5773,43,97,0
5774,44,97,1
5775,47,97,0
5776,49,97,1
5777,50,97,1
5778,51,97,0
5779,52,97,1
5780,55,97,0
5781,56,97,0
5782,57,97,0
5783,58,97,0
5784,59,97,1
5785,62,97,0
5786,68,97,1
5787,69,97,1
5788,70,97,0
5789,71,97,0
5790,72,97,1
5791,73,97,0
5792,74,97,0
5793,75,97,0
5794,76,97,0
5795,77,97,0
5796,78,97,0
5797,79,97,0
5798,80,97,0
5799,83,97,1
5800,84,97,0
5801,86,97,0
5802,88,97,1
5803,91,97,1
5804,93,97,1
5805,94,97,0
5806,97,97,0
5807,0,98,1
5808,1,98,0
5809,2,98,1
5810,4,98,1
5811,7,98,0
5812,9,98,1
5813,10,98,1
5814,11,98,1
5815,12,98,0
5816,14,98,1
5817,16,98,0
5818,18,98,1
5819,20,98,0
5820,23,98,1
5821,26,98,1
5822,29,98,0
5823,30,98,0
5824,31,98,0
5825,32,98,0
5826,33,98,0
5827,34,98,1
5828,38,98,0
5829,40,98,0
5830,43,98,1
5831,45,98,0
5832,46,98,1
5833,47,98,1
5834,48,98,0
5835,49,98,1
5836,50,98,1
5837,51,98,0
5838,52,98,1
5839,53,98,1
5840,55,98,1
5841,56,98,0
5842,58,98,0
5843,59,98,0
5844,60,98,1
5845,61,98,0
5846,64,98,1
5847,65,98,0
5848,66,98,0
5849,73,98,0
5850,74,98,0
5851,75,98,1
5852,76,98,0
5853,77,98,0
5854,78,98,0
5855,80,98,1
5856,81,98,0
5857,83,98,0
5858,84,98,1
5859,85,98,0
5860,87,98,1
5861,88,98,0
5862,89,98,0
5863,90,98,0
5864,91,98,0
5865,92,98,0
5866,93,98,0
5867,94,98,0
5868,95,98,1
5869,97,98,0
5870,1,99,0
5871,3,99,0
5872,4,99,1
5873,6,99,0
5874,7,99,0
5875,9,99,1
5876,11,99,0
5877,13,99,0
5878,15,99,1
5879,20,99,0
5880,21,99,0
5881,22,99,0
5882,24,99,1
5883,25,99,0
5884,27,99,1
5885,29,99,0
5886,30,99,1
5887,31,99,1
5888,33,99,1
5889,35,99,0
5890,36,99,1
5891,37,99,0
5892,39,99,0
5893,41,99,0
5894,42,99,0
5895,43,99,0
5896,44,99,1
5897,45,99,0
5898,54,99,0
5899,57,99,0
5900,58,99,0
5901,59,99,1
5902,60,99,0
5903,61,99,0
5904,62,99,0
5905,63,99,0
5906,64,99,0
5907,65,99,0
5908,68,99,0
5909,69,99,0
5910,70,99,0
5911,73,99,0
5912,74,99,0
5913,77,99,0
5914,80,99,0
5915,82,99,0
5916,84,99,0
5917,90,99,0
5918,92,99,1
5919,93,99,0
5920,94,99,1
5921,95,99,0
5922,96,99,1
5923,97,99,1
